Expt,MCstrain,Prey,Light,Fed,Rep,ExptDay,MC_cellspmL,Prey_cellspmL,corr_chl_p_cell,FIReTimestamp,FvFm,Fm,Pmax,a,Pmax.err,Pmax.pvalue,a.err,a.pvalue,E_K,ETR_I,Ct_crypto,crypto_qPCR_run,crypto_count,Ct_meso,meso_qPCR_run,meso_count,est_meso,Ct_rawratio,PlastidCount,cryptos_per_est_meso
29,1802,CM,100,Y,B,10,1941.67,3683.33,10.19877778,66786,0.261,5002,61.33803397,0.896757961,1.537135828,5.08E-19,0.052306177,1.35E-12,68.39976523,55.08394968,30.18,CM Run 2 16 May,6238.784723,24.85,MC Run 8 16 May,2505.532266,3883.333333,1.214486922,2.490003743,1.60655
29,1802,CM,100,Y,B,12,2420,3012.5,4.579,71172,0.228,5745,57.94938554,0.923346166,1.687504858,7.33E-18,0.068299816,7.24E-11,62.76019511,53.35190867,30.86,CM Run 2 16 May,3869.902292,25.47,MC Run 8 16 May,1573.185736,4840,1.211621516,2.459914429,0.79957
29,1802,CM,100,Y,B,14,1478.57,2425,5.230851852,10473,0.185,6579,57.46107325,0.945551111,2.034569972,2.33E-16,0.087699774,2.77E-09,60.76992833,53.33792794,33.1,CM Run 2 16 May,802.6015609,26.4,MC Run 8 16 May,782.7084096,2957.142857,1.253787879,1.025415788,0.27141
29,1802,CM,100,Y,C,0,364.29,5250,10.52370588,65612,0.338,1790,105.4880908,0.927981778,5.372869575,1.33E-13,0.055699804,2.20E-12,113.6747438,74.50312059,36.11,CM Run 2 16 May,96.92816702,30.85,MC Run 8 16 May,27.72681598,728.5714286,1.170502431,3.495827545,0.13304
29,1802,CM,100,Y,C,1,400,6216.67,13.74233333,65899,0.294,3608,88.762001,0.826830022,4.031038764,1.82E-14,0.048425724,1.45E-12,107.3521747,64.91154118,30.36,CM Run 2 16 May,5497.940051,26.35,MC Run 8 16 May,812.6433766,800,1.152182163,6.765501583,6.87243
29,1802,CM,100,Y,C,2,557.14,13571.43,18.91052941,60520,0.407,3073,104.7519668,1.010342738,3.531702309,9.80E-17,0.046336401,2.16E-14,103.6796355,78.17446795,30.7,CM Run 2 16 May,4330.120677,27.5,MC Run 8 16 May,342.7677865,1114.285714,1.116363636,12.63281104,3.88601
29,1802,CM,100,Y,C,4,1650,25714.29,18.9468481,70416,0.45,10765,86.83725833,1.108903964,1.289640136,4.39E-23,0.032870588,1.00E-17,78.3090882,74.30500462,29.86,CM Run 2 16 May,7810.880617,25.43,MC Run 8 16 May,1621.138053,3300,1.174203696,4.818146489,2.36693
29,1802,CM,100,Y,C,6,2185.71,13285.71,16.25444828,67838,0.38,3856,71.10787506,0.877811526,2.069506486,7.25E-18,0.048911663,6.19E-13,81.00585716,60.00605188,31.29,CM Run 2 16 May,2861.211751,26.08,MC Run 8 16 May,995.2220738,4371.428571,1.199769939,2.87494804,0.65453
29,1802,CM,100,Y,C,8,2830,7523.81,9.2184375,68278,0.303,8517,58.55302258,0.848378801,1.539632873,1.20E-18,0.051426668,2.60E-12,69.01754561,52.43285715,31.36,CM Run 2 16 May,2723.955447,26.97,MC Run 8 16 May,510.2464596,5660,1.162773452,5.338509255,0.48126
29,1802,CM,100,Y,C,10,2840,4050,5.96475,67655,0.271,6224,63.1414043,0.973204211,1.01425103,1.79E-22,0.038427383,1.58E-15,64.87991275,57.60643406,31.06,CM Run 2 16 May,3362.791957,24.42,MC Run 8 16 May,3460.031081,5680,1.271908272,0.971896459,0.59204
29,1802,CM,100,Y,C,12,2530,3350,5.3,72165,0.226,4926,61.51762325,0.801060209,3.003895579,6.40E-14,0.079923937,8.62E-09,76.79525529,53.04536394,31.77,CM Run 2 16 May,2042.443258,23.68,MC Run 8 16 May,6030.03732,5060,1.341638514,0.338711545,0.40364
29,1802,CM,100,Y,C,14,2000,2237.5,5.807068966,11330,0.175,4242,62.5181879,0.942023072,2.04266774,5.63E-17,0.073935613,1.91E-10,66.3658776,56.6645626,31.22,CM Run 2 16 May,3005.384208,25.57,MC Run 8 16 May,1459.419014,4000,1.220962065,2.059301804,0.75135
30,1802,CM,50,Y,A,0,614.29,5716.67,19.63489744,66581,0.411,4435,108.2422814,1.121472058,4.154039529,9.59E-16,0.065082399,1.24E-12,96.51803686,51.54326747,31.35,CM Run 2 16 May,2743.152803,27.65,MC Run 8 16 May,306.2668558,1228.571429,1.133815552,8.95674067,2.2328
30,1802,CM,50,Y,A,1,1107.14,6483.33,24.105,66700,0.416,6017,132.6886181,1.146036339,5.115641845,1.04E-15,0.050552757,1.10E-14,115.7804631,53.98671451,30.91,CM Run 2 16 May,3736.371063,27.37,MC Run 8 16 May,377.9027045,2214.285714,1.129338692,9.887124434,1.68739
30,1802,CM,50,Y,A,2,1621.43,14785.71,26.82459091,61414,0.39,9962,127.0122292,1.369674648,2.431626791,4.15E-21,0.041972019,1.81E-17,92.73167862,62.53759971,27.67,CM Run 2 16 May,36362.18734,24.34,MC Run 8 16 May,3674.176372,3242.857143,1.136811832,9.896690756,11.21301
30,1802,CM,50,Y,A,4,3430,26071.43,22.74169565,71177,0.463,4253,88.87967168,1.020670532,1.901880051,3.03E-20,0.038091689,5.87E-16,87.07968822,46.07765557,30.4,CM Run 2 16 May,5345.643594,26.37,MC Run 8 16 May,800.5344021,6860,1.15282518,6.677593842,0.77925
30,1802,CM,50,Y,A,6,4570,11714.29,17.20668,68710,0.399,8147,68.42481648,1.07067413,1.016730887,4.43E-23,0.039700187,5.24E-16,63.90816267,44.75437679,30.7,CM Run 2 16 May,4330.120677,25.93,MC Run 8 16 May,1113.832793,9140,1.183956807,3.887585915,0.47375
30,1802,CM,50,Y,A,8,5366.67,13000,14.055,69064,0.389,6998,73.08889028,1.056857914,1.200358173,2.67E-22,0.039927133,7.28E-16,69.15678006,45.22455428,30.29,CM Run 2 16 May,5774.973557,24.98,MC Run 8 16 May,2272.584289,10733.33333,1.212570056,2.541148236,0.53804
30,1802,CM,50,Y,A,10,5150,11952.38,13.67017949,68523,0.322,9836,66.50530831,1.159332608,0.720387861,1.52E-25,0.034665485,1.17E-17,57.36516671,46.69941161,30.92,CM Run 2 16 May,3710.222886,25.38,MC Run 8 16 May,1683.139065,10300,1.218282112,2.2043472,0.36022
30,1802,CM,50,Y,A,12,4712.5,10238.1,5.931566038,73434,0.249,6929,45.3977516,1.02816718,1.13936028,5.21E-19,0.086917482,6.35E-10,44.15405635,36.85564924,30.67,CM Run 2 16 May,4422.31832,25.31,MC Run 8 16 May,1773.944384,9425,1.211774002,2.492929518,0.46921
30,1802,CM,50,Y,A,14,2975,7904.76,9.570466667,12077,0.238,5562,44.58024399,0.834391201,1.853335411,3.90E-15,0.101695171,1.71E-07,53.42846847,32.69072803,29.66,CM Run 2 16 May,8988.764452,25.38,MC Run 8 16 May,1683.139065,5950,1.168636722,5.340476397,1.51072
30,1802,CM,50,Y,B,0,785.71,5883.33,19.74553333,68603,0.41,2353,111.8509098,1.204900765,3.469238433,2.24E-17,0.059730062,8.31E-14,92.82997658,55.02415781,30.71,CM Run 2 16 May,4299.817273,27.54,MC Run 8 16 May,332.6289156,1571.428571,1.115105301,12.92676935,2.73625
30,1802,CM,50,Y,B,1,892.86,6183.33,26.7383913,67459,0.415,5965,112.9582958,1.151841422,3.422730349,7.41E-17,0.0471055,1.10E-14,98.06757566,53.07122741,28.97,CM Run 2 16 May,14593.18204,25.86,MC Run 8 16 May,1173.92405,1785.714286,1.120262954,12.43111259,8.17218
30,1802,CM,50,Y,B,2,1621.43,11928.57,21.66322222,62304,0.447,8226,126.5850722,1.154545325,2.77739242,4.75E-20,0.031612225,2.45E-18,109.6406261,54.03250903,27.73,CM Run 2 16 May,34861.81549,24.99,MC Run 8 16 May,2255.589166,3242.857143,1.109643858,15.455747,10.75034
30,1802,CM,50,Y,B,4,3200,18571.43,16.668,71946,0.444,6337,68.78543532,0.976635548,1.031207154,5.20E-23,0.033020437,1.03E-16,70.43101747,42.00198334,29.12,CM Run 2 16 May,13134.09037,25.21,MC Run 8 16 May,1912.229439,6400,1.155097184,6.86846991,2.0522
30,1802,CM,50,Y,B,6,4640,11111.11,12.39713953,69475,0.428,6422,71.077721,1.101995788,1.081845294,6.82E-23,0.041474363,6.81E-16,64.49908589,46.19666319,28.69,CM Run 2 16 May,17764.37776,24,MC Run 8 16 May,4742.419853,9280,1.195416667,3.745846702,1.91426
30,1802,CM,50,Y,B,8,5575,10904.76,9.950212389,69865,0.396,8087,72.58479084,1.021706548,1.358439004,2.77E-21,0.04271667,4.30E-15,71.04269911,44.04267775,29.38,CM Run 2 16 May,10942.08288,24.34,MC Run 8 16 May,3674.176372,11150,1.207066557,2.978104961,0.98135
30,1802,CM,50,Y,B,10,4975,34680,10.60785,69350,0.318,7665,73.92720303,1.086933103,1.520547067,1.50E-20,0.052346863,5.04E-14,68.01449221,46.29309097,30.11,CM Run 2 16 May,6553.148356,24.71,MC Run 8 16 May,2783.171702,9950,1.218535006,2.354561291,0.65861
30,1802,CM,50,Y,B,12,4375,13809.52,7.392794872,74333,0.27,6024,49.79669423,0.963787867,1.40315348,4.09E-18,0.081773751,6.74E-10,51.66769154,37.23308069,30.67,CM Run 2 16 May,4422.31832,25.39,MC Run 8 16 May,1670.552005,8750,1.207955888,2.647219785,0.50541
30,1802,CM,50,Y,B,14,2790,9142.86,5.97904878,12825,0.224,6090,43.47564213,0.790809901,1.445747794,7.69E-17,0.075298955,4.18E-09,54.97609741,31.34096167,30.26,CM Run 2 16 May,5897.935245,25.01,MC Run 8 16 May,2221.979255,5580,1.209916034,2.654361075,1.05698
30,1802,CM,50,Y,C,0,733.33,5050,16.06826829,69813,0.392,3077,113.4354145,1.128901151,3.024070134,1.53E-18,0.042906595,8.09E-16,100.4830356,52.20578853,29.84,CM Run 2 16 May,7921.364542,26.63,MC Run 8 16 May,658.597382,1466.666667,1.120540744,12.02762835,5.40093
30,1802,CM,50,Y,C,1,921.43,7966.67,19.26611111,68255,0.407,4943,118.3035162,0.959934876,4.503338681,8.31E-16,0.037729139,1.46E-15,123.2411898,45.52588616,28.99,CM Run 2 16 May,14389.64236,26.11,MC Run 8 16 May,973.060851,1842.857143,1.110302566,14.788019,7.80833
30,1802,CM,50,Y,C,2,1542.86,13904.76,20.08862162,63067,0.391,3389,106.7047718,1.137399915,2.314420905,3.86E-20,0.038848678,1.23E-16,93.81464724,52.03403886,30.02,CM Run 2 16 May,6980.716486,26.81,MC Run 8 16 May,575.3604429,3085.714286,1.119731443,12.13277098,2.26227
30,1802,CM,50,Y,C,4,3650,22761.9,17.14132258,72758,0.424,5492,69.1202872,0.963414271,1.283053576,2.39E-21,0.039517842,3.08E-15,71.74513529,41.63831237,28.15,CM Run 2 16 May,25956.73122,24.27,MC Run 8 16 May,3872.398115,7300,1.15986815,6.703012048,3.55572
30,1802,CM,50,Y,C,6,4925,11100,14.47048993,70330,0.392,12798,73.37449306,1.091198125,1.107395016,5.86E-23,0.039026394,2.78E-16,67.24213628,46.32161599,29.36,CM Run 2 16 May,11096.85727,24.26,MC Run 8 16 May,3901.575361,9850,1.210222589,2.844199135,1.12658
30,1802,CM,50,Y,C,8,5316.67,13095.24,17.00011828,70657,0.389,12533,66.82691313,1.019067972,1.386536624,1.75E-20,0.051416175,1.13E-13,65.57650224,42.93819643,29.23,CM Run 2 16 May,12157.66017,24.12,MC Run 8 16 May,4333.911115,10633.33333,1.21185738,2.805239852,1.14335
30,1802,CM,50,Y,C,10,5033.33,9857.14,10.02567826,70205,0.326,11302,72.86392324,1.061854446,1.686027213,1.23E-19,0.056994259,3.26E-13,68.61950199,45.33901592,29.52,CM Run 2 16 May,9917.449552,24.14,MC Run 8 16 May,4269.332702,10066.66667,1.222866611,2.322950738,0.98518
30,1802,CM,50,Y,C,12,4150,12190.48,5.715158416,75325,0.259,8172,40.94490007,0.989763493,0.818188567,8.93E-21,0.069368667,2.97E-11,41.36836764,34.24119488,30.67,CM Run 2 16 May,4422.31832,25.09,MC Run 8 16 May,2092.473661,8300,1.222399362,2.113440376,0.53281
30,1802,CM,50,Y,C,14,2640,11047.62,6.695307692,13733,0.227,8364,44.27718185,0.70564492,1.9732887,1.31E-14,0.079899403,5.83E-08,62.74711343,29.32352569,30.42,CM Run 2 16 May,5271.084762,24.72,MC Run 8 16 May,2762.35824,5280,1.230582524,1.908182902,0.99831
31,1802,HP,100,N,A,0,707.14,0,14.6178,65758,0.475,5352,33.41572586,1.305685038,0.657622665,6.80E-21,0.110995528,6.95E-10,25.59248585,33.38875569,30.04,HP Run 2 10 May,6778.287727,27.65,MC Run 4 10 May,306.2668558,1414.285714,1.086437613,22.13196629,4.79273
31,1802,HP,100,N,A,1,992.86,0,9.499,67803,0.45,6704,32.72302898,1.23928256,0.60886594,2.49E-21,0.098628682,2.40E-10,26.40481681,32.68944354,30.25,HP Run 2 10 May,6088.355458,27.01,MC Run 4 10 May,495.1536674,1985.714286,1.119955572,12.29589087,3.06608
31,1802,HP,100,N,A,2,1028.57,0,11.2008,63350,0.431,4760,55.94482387,0.705890346,4.400144475,1.98E-10,0.109206735,4.42E-06,79.2542697,47.63976206,29.78,HP Run 2 10 May,7741.765281,26.47,MC Run 4 10 May,742.642843,2057.142857,1.125047223,10.42461441,3.76336
31,1802,HP,100,N,A,4,1114.29,0,8.963,63733,0.361,5173,30.72258789,1.652688517,1.018725644,7.31E-17,0.259736057,5.41E-06,18.5894605,30.72128173,29.01,HP Run 2 10 May,11475.7215,25.96,MC Run 4 10 May,1089.030392,2228.571429,1.117488444,10.53755853,5.14936
31,1802,HP,100,N,A,6,928.57,0,6.7118,60848,0.301,3328,45.15609159,1.580417443,1.181375616,1.09E-18,0.172222488,3.29E-08,28.57225589,45.0737959,29.13,HP Run 2 10 May,10792.9459,25.66,MC Run 4 10 May,1364.080498,1857.142857,1.13522993,7.912249981,5.81159
31,1802,HP,100,N,A,8,1142.86,0,4.9564,67847,0.259,2906,46.52306155,1.509081818,1.860367896,1.97E-15,0.244338966,7.87E-06,30.82872048,46.38162202,29.38,HP Run 2 10 May,9498.171347,25.32,MC Run 4 10 May,1760.678253,2285.714286,1.160347551,5.39460934,4.15545
31,1802,HP,100,N,A,10,964.29,0,4.7152,5591,0.169,1758,113.5253659,1.1392313,8.485128885,1.87E-10,0.118576045,2.77E-08,99.65084871,86.62686067,30.19,HP Run 2 10 May,6277.981043,25.38,MC Run 4 10 May,1683.139065,1928.571429,1.189519307,3.729924148,3.25525
31,1802,HP,100,N,A,12,657.14,0,3.9112,71061,0.205,1599,116.6492329,0.715448982,30.15896956,0.001127457,0.116648647,8.59E-06,163.0433976,63.74524492,30.89,HP Run 2 10 May,4389.549997,25.72,MC Run 4 10 May,1304.007232,1314.285714,1.201010886,3.366200654,3.33987
31,1802,HP,100,N,A,14,371.43,0,5.747,73603,0.171,743,156.7964412,1.209362843,17.0320449,5.13E-08,0.122318939,1.83E-08,129.6521074,101.5541919,29.96,HP Run 2 10 May,7061.224185,25.4,MC Run 4 10 May,1658.059075,742.8571429,1.179527559,4.25872895,9.50549
31,1802,HP,100,N,B,0,721.43,0,14.39,66594,0.459,7996,24.0469324,1.274069026,0.74176572,5.06E-16,0.172054948,1.49E-06,18.87412056,24.04572994,29.05,HP Run 2 10 May,11243.46054,27.53,MC Run 4 10 May,335.1351652,1442.857143,1.055212495,33.54903247,7.7925
31,1802,HP,100,N,B,1,1078.57,0,9.2042,68632,0.485,6181,39.02643263,1.036786432,1.685653455,7.59E-15,0.165566514,6.62E-06,37.64172777,38.64383821,30.43,HP Run 2 10 May,5553.157612,27.54,MC Run 4 10 May,332.6289156,2157.142857,1.104938272,16.69475308,2.57431
31,1802,HP,100,N,B,2,1228.57,0,9.0032,64260,0.429,5234,37.76666195,1.074912289,2.454629463,8.42E-12,0.267330649,0.000801619,35.13464524,37.51285441,28.89,HP Run 2 10 May,12201.69037,26.66,MC Run 4 10 May,643.9319885,2457.142857,1.083645911,18.94872531,4.9658
31,1802,HP,100,N,B,4,1050,0,6.8994,64485,0.37,5082,32.96006172,1.538658708,1.464978499,1.55E-13,0.288019502,6.61E-05,21.42129476,32.95425157,29.38,HP Run 2 10 May,9498.171347,26.5,MC Run 4 10 May,726.1059574,2100,1.108679245,13.08097152,4.52294
31,1802,HP,100,N,B,6,1192.86,0,5.7872,61618,0.286,4022,42.92082014,1.569328384,1.349906945,2.87E-17,0.208698371,5.85E-07,27.34980172,42.86359889,28.34,HP Run 2 10 May,16162.92657,25.54,MC Run 4 10 May,1492.656924,2385.714286,1.10963195,10.82829303,6.77488
31,1802,HP,100,N,B,8,1242.86,0,4.9564,68723,0.237,3525,40.20172866,1.613809783,1.36364029,4.89E-16,0.229371074,2.00E-06,24.91107012,40.17552426,29.08,HP Run 2 10 May,11072.35496,25.65,MC Run 4 10 May,1374.358396,2485.714286,1.133723197,8.056381064,4.4544
31,1802,HP,100,N,B,10,885.71,0,4.34,6636,0.181,1862,118.475667,1.280472314,9.487941002,5.46E-10,0.152296118,1.84E-07,92.52497358,94.00944755,30.14,HP Run 2 10 May,6440.506161,25.98,MC Run 4 10 May,1072.803051,1771.428571,1.160123172,6.003437587,3.63577
31,1802,HP,100,N,B,12,535.71,0,4.5544,71907,0.219,1455,149.4427196,0.955399083,17.09172833,6.76E-08,0.074336355,1.66E-10,156.4191576,84.3496721,31.63,HP Run 2 10 May,3007.045503,26.61,MC Run 4 10 May,668.5594009,1071.428571,1.188650883,4.497798549,2.80658
31,1802,HP,100,N,B,14,271.43,0,6.35,74383,0.165,883,162.3304086,1.368544498,22.11783875,8.18E-07,0.205105971,2.93E-06,118.6153675,111.5903076,30.38,HP Run 2 10 May,5696.918415,25.88,MC Run 4 10 May,1156.431732,542.8571429,1.173879444,4.926290292,10.49432
31,1802,HP,100,N,C,0,814.29,0,13.1974,67474,0.466,7181,29.76372418,0.912617671,1.298299642,1.16E-13,0.144108906,9.95E-06,32.61357425,29.63475055,29.04,HP Run 2 10 May,11301.08132,27.08,MC Run 4 10 May,469.8075589,1628.571429,1.072378139,24.05470305,6.93926
31,1802,HP,100,N,C,1,950,0,12.0852,69437,0.415,7254,21.4903465,1.506124504,0.791669384,4.67E-16,0.288312768,5.73E-05,14.26863878,21.49031136,29.25,HP Run 2 10 May,10150.79367,26.51,MC Run 4 10 May,720.6759014,1900,1.103357224,14.08510212,5.34252
31,1802,HP,100,N,C,2,1300,0,8.1322,65109,0.418,4309,28.41570295,1.824695666,0.525445511,2.23E-21,0.169534414,2.85E-09,15.57284509,28.41555264,28.38,HP Run 2 10 May,15835.7997,26.02,MC Run 4 10 May,1041.070163,2600,1.090699462,15.21107823,6.09069
31,1802,HP,100,N,C,4,821.43,0,9.9144,65500,0.351,4207,30.82703539,1.926058087,0.797137792,8.87E-19,0.247802202,3.69E-07,16.00524698,30.82680469,29.53,HP Run 2 10 May,8797.109545,26.18,MC Run 4 10 May,923.2514534,1642.857143,1.127960275,9.528400429,5.35476
31,1802,HP,100,N,C,6,1092.86,0,6.7118,62387,0.277,4460,38.22607189,1.839070536,1.201404507,2.83E-17,0.265211043,1.76E-06,20.78553875,38.22100727,27.52,HP Run 2 10 May,24578.76176,24.49,MC Run 4 10 May,3282.917734,2185.714286,1.123723969,7.486864962,11.24519
31,1802,HP,100,N,C,8,1107.14,0,5.1306,69511,0.215,3181,37.16218884,1.592748302,0.933002594,5.25E-19,0.177558215,4.63E-08,23.33211644,37.14811765,29.91,HP Run 2 10 May,7244.025993,26.12,MC Run 4 10 May,965.7839861,2214.285714,1.145099541,7.500668987,3.2715
31,1802,HP,100,N,C,10,857.14,0,4.5812,7536,0.19,1796,187.5920308,1.021089204,37.57503303,9.44E-05,0.103276165,1.06E-08,183.7175734,93.09186246,30.53,HP Run 2 10 May,5276.427802,25.92,MC Run 4 10 May,1122.225157,1714.285714,1.177854938,4.701755053,3.07792
31,1802,HP,100,N,C,12,592.86,0,4.206,73423,0.211,1339,130.5591944,0.943658734,7.705493624,1.65E-12,0.04717658,9.61E-14,138.3542479,80.76780298,31.21,HP Run 2 10 May,3727.17685,26.27,MC Run 4 10 May,862.9388071,1185.714286,1.188047202,4.319167037,3.1434
31,1802,HP,100,N,C,14,392.86,0,4.6348,75295,0.198,892,132.1577009,0.902131045,11.20964626,6.71E-10,0.058584334,8.30E-12,146.4950148,78.39834568,32.41,HP Run 2 10 May,2018.273417,27.95,MC Run 4 10 May,244.5118998,785.7142857,1.159570662,8.254295265,2.56871
31,1802,HP,100,Y,A,0,671.43,7183.33,14.9126,57668,0.49,2736,41.36809751,0.931991908,1.306018899,3.07E-17,0.098771415,2.17E-08,44.38675609,40.46432269,27.2,HP Run 2 10 May,28946.76264,25.21,MC Run 4 10 May,1912.229439,1342.857143,1.07893693,15.13770369,21.5561
31,1802,HP,100,Y,A,1,1591.67,2950,13.04255556,59457,0.469,4117,-31.13399277,1.287866836,0.596948102,1.62E-13,0.069477389,4.51E-09,-24.17485404,31.11809962,26.89,HP Run 2 10 May,33917.2006,25.04,MC Run 4 10 May,2172.501075,3183.333333,1.073881789,15.61205239,10.65462
31,1802,HP,100,Y,A,2,1970,1412.5,9.258965217,60398,0.478,5600,44.41735059,1.082249887,1.552341778,1.85E-16,0.133283759,1.98E-07,41.04167728,43.74295497,27.14,HP Run 2 10 May,29848.32742,24.69,MC Run 4 10 May,2825.270273,3940,1.099230458,10.56476886,7.57572
31,1802,HP,100,Y,A,4,2690,0,10.45375,61169,0.375,6944,25.25240199,2.137015399,0.747293059,9.75E-18,0.357595476,1.18E-05,11.81666824,25.25239974,26.22,HP Run 2 10 May,47770.52344,23.59,MC Run 4 10 May,6451.489578,5380,1.111487919,7.404572675,8.87928
31,1802,HP,100,Y,A,6,2350,NaN,10.839,58379,0.352,7324,21.80969181,1.923867922,0.936688123,6.88E-15,0.476936533,0.000778932,11.33637687,21.80969086,28.07,HP Run 2 10 May,18554.95904,24.41,MC Run 4 10 May,3486.101278,4700,1.14993855,5.322553065,3.94786
31,1802,HP,100,Y,A,8,2610,NaN,7.828276596,65276,0.323,7965,20.96416364,2.152902669,0.684333803,2.58E-16,0.425683301,9.72E-05,9.737627223,20.96416359,28.09,HP Run 2 10 May,18366.22921,24.35,MC Run 4 10 May,3646.699689,5220,1.153593429,5.036397504,3.51843
31,1802,HP,100,Y,A,10,2310,NaN,6.322703704,3319,0.215,6546,42.37611348,1.761086892,1.888934753,1.62E-13,0.318973807,4.65E-05,24.06247736,42.35530115,27.45,HP Run 2 10 May,25474.16749,24.01,MC Run 4 10 May,4706.954498,4620,1.143273636,5.412027566,5.51389
31,1802,HP,100,Y,A,12,1335.71,NaN,8.394931624,62321,0.23,4597,27.26113653,1.747652828,1.050138052,1.02E-15,0.338059605,6.44E-05,15.59871394,27.26098922,27.15,HP Run 2 10 May,29696.13986,23.37,MC Run 4 10 May,7609.918401,2671.428571,1.161745828,3.902294124,11.1162
31,1802,HP,100,Y,A,14,1528.57,NaN,5.885322581,71328,0.219,5100,30.62537679,1.350116195,1.672365777,4.39E-13,0.330022534,0.000685846,22.68351191,30.61630104,27.6,HP Run 2 10 May,23593.91443,23.88,MC Run 4 10 May,5189.434085,3057.142857,1.155778894,4.54652936,7.71764
31,1802,HP,100,Y,B,0,735.71,6000,12.33214286,58606,0.481,4158,37.53610198,0.833581919,2.146481842,9.65E-13,0.158510002,5.32E-05,45.02988984,36.66217063,27.74,HP Run 2 10 May,21964.43317,25.31,MC Run 4 10 May,1773.944384,1471.428571,1.096009482,12.3816921,14.92728
31,1802,HP,100,Y,B,1,1225,2800,10.84545783,60221,0.428,6449,25.38046848,1.13475759,0.701143664,2.87E-18,0.14088736,2.23E-07,22.36642318,25.37383071,27.59,HP Run 2 10 May,23714.82914,25.19,MC Run 4 10 May,1941.154039,2450,1.095275903,12.21687133,9.67952
31,1802,HP,100,Y,B,2,1920,1150,10.303,61235,0.469,5236,32.26068497,1.378326809,0.662529296,1.46E-20,0.12557432,2.09E-09,23.40568634,32.24813617,26.51,HP Run 2 10 May,41188.88163,24.32,MC Run 4 10 May,3729.752382,3840,1.090049342,11.04332873,10.72627
31,1802,HP,100,Y,B,4,2620,0,9.3181,61926,0.423,7450,18.97190553,1.935921782,0.73748405,1.20E-15,0.468940024,0.000631218,9.799933918,18.97190548,28.18,HP Run 2 10 May,17540.42048,25.44,MC Run 4 10 May,1609.014656,5240,1.107704403,10.90134289,3.34741
31,1802,HP,100,Y,B,6,2290,NaN,9.105072289,59124,0.428,9403,22.21801043,1.808564398,0.867074638,1.29E-15,0.391711937,0.000214061,12.28488765,22.21800665,28.18,HP Run 2 10 May,17540.42048,25.56,MC Run 4 10 May,1470.415256,4580,1.102503912,11.92888907,3.82979
31,1802,HP,100,Y,B,8,2541.67,NaN,7.409170213,66022,0.334,8125,18.38962603,2.119878097,0.975924842,2.69E-13,0.750073951,0.011189196,8.674850717,18.38962603,28.49,HP Run 2 10 May,14969.93794,25.04,MC Run 4 10 May,2172.501075,5083.333333,1.137779553,6.890646967,2.94491
31,1802,HP,100,Y,B,10,2420,NaN,8.496913043,4065,0.235,6538,44.05871178,1.22802637,2.87311302,1.42E-10,0.262318831,0.00029535,35.87765934,43.72571271,28.14,HP Run 2 10 May,17902.76043,25.2,MC Run 4 10 May,1926.63746,4840,1.116666667,9.292231051,3.69892
31,1802,HP,100,Y,B,12,1728.57,NaN,7.623,63078,0.275,4668,29.55201329,1.421360759,1.385764327,3.17E-14,0.305798845,0.000199995,20.79135301,29.54808736,28.14,HP Run 2 10 May,17902.76043,24.67,MC Run 4 10 May,2868.005633,3457.142857,1.140656668,6.242233355,5.17848
31,1802,HP,100,Y,B,14,1335.71,NaN,6.309247423,72074,0.223,4781,65.23938366,0.538484599,14.4927268,0.000276069,0.127070721,0.00049502,121.1536669,44.23212151,28.74,HP Run 2 10 May,13174.07101,24.35,MC Run 4 10 May,3646.699689,2671.428571,1.180287474,3.612601018,4.93147
31,1802,HP,100,Y,C,0,678.57,6566.67,12.67033333,59500,0.428,3469,28.98292894,0.992058485,1.044052921,1.33E-15,0.141774417,2.15E-06,29.21493983,28.92132452,28.38,HP Run 2 10 May,15835.7997,26.57,MC Run 4 10 May,688.937778,1357.142857,1.068121942,22.98581992,11.66848
31,1802,HP,100,Y,C,1,1385.71,3216.67,12.2594,61148,0.5,5227,45.08681292,0.661951855,2.522084837,6.62E-13,0.086570937,4.64E-07,68.11192173,40.54333019,27.32,HP Run 2 10 May,27224.5055,25.92,MC Run 4 10 May,1122.225157,2771.428571,1.054012346,24.25939691,9.82328
31,1802,HP,100,Y,C,2,2070,1362.5,8.289731707,62297,0.48,5515,34.96794889,1.005117532,1.394452663,1.88E-15,0.154087239,3.93E-06,34.7899104,34.74579738,26.4,HP Run 2 10 May,43571.24805,23.98,MC Run 4 10 May,4814.154235,4140,1.100917431,9.050654783,10.52446
31,1802,HP,100,Y,C,4,2660,164.29,10.07261404,62733,0.454,6710,25.93682288,1.723934137,0.710709444,2.49E-18,0.240418125,1.12E-06,15.04513561,25.93673544,27.15,HP Run 2 10 May,29696.13986,24.36,MC Run 4 10 May,3619.428485,5320,1.11453202,8.204648879,5.58198
31,1802,HP,100,Y,C,6,2590,NaN,9.905890511,60019,0.41,7715,22.06682119,2.06712333,0.783999766,2.47E-16,0.437209639,0.00016784,10.67513529,22.06682087,26.74,HP Run 2 10 May,36620.13998,23.51,MC Run 4 10 May,6850.779666,5180,1.137388345,5.345397424,7.06953
31,1802,HP,100,Y,C,8,2400,NaN,8.508124324,66800,0.339,8153,20.75061332,2.128783837,0.75239735,3.53E-16,0.482393061,0.0003357,9.747637575,20.75061327,28.15,HP Run 2 10 May,17811.47969,24.66,MC Run 4 10 May,2889.615113,4800,1.141524736,6.163962672,3.71072
